date,CDXTIL15,CDXTHL15,AMCIsUSD Index,SPX Index,SPTR Index,CCMP Index,INDU Index,SX5E Index,NKY Index,VIX Index,USGG2YR Index,USGG10YR Index,GC1 Comdty,CO1 Comdty,CU1 Comdty,DXY Curncy
2013-06-12,110.0227,124.73507,0.64292663,1612.52,2859.617,3400.43,14995.23,2666.52,13289.32,18.59,0.3259,2.228,1392.0,103.49,,80.947
2013-06-13,110.29841,126.22903,0.7010369,1636.36,2902.317,3445.365,15176.08,2661.71,12445.38,16.41,0.282,2.1489,1377.8,104.25,51670.0,80.752
2013-06-14,110.2415,125.97164,0.7093893,1626.73,2885.244,3423.555,15070.18,2667.32,12686.52,17.15,0.2701,2.1295,1387.6,105.93,51490.0,80.67
2013-06-17,110.31745,126.52944,0.722611,1639.04,2907.115,3452.131,15179.85,2702.69,13033.12,16.8,0.262,2.1817,1383.1,105.47,51720.0,80.787
2013-06-18,110.316795,126.622696,0.75164336,1651.81,2929.813,3482.182,15318.23,2700.93,13007.28,16.61,0.2621,2.1854,1366.9,106.02,51240.0,80.612
2013-06-19,110.025,124.5999,0.7561585,1628.93,2889.252,3443.201,15112.19,2683.98,13245.22,16.64,0.3064,2.3527,1374.0,106.12,50770.0,81.428
2013-06-20,109.74334,123.22631,0.5855572,1588.19,2817.435,3364.635,14758.32,2586.45,13014.58,20.49,0.3267,2.4144,1286.2,102.15,49920.0,81.915
2013-06-21,109.71207,123.32292,0.5599341,1592.43,2824.965,3357.246,14799.4,2549.48,13230.13,18.9,0.3676,2.531,1292.0,100.91,49140.0,82.318
2013-06-24,109.5272,122.56572,0.507643,1573.09,2790.66,3320.757,14659.56,2511.83,13062.78,20.11,0.3841,2.5368,1277.1,101.16,48620.0,82.425
2013-06-25,109.8111,123.91701,0.540642,1588.03,2817.437,3347.888,14760.31,2543.37,12969.34,18.47,0.4047,2.6082,1275.1,101.26,48200.0,82.581
2013-06-26,110.02654,124.77488,0.62512857,1603.26,2845.037,3376.224,14910.14,2602.81,12834.01,17.21,0.3789,2.5353,1229.8,101.66,48460.0,82.977
2013-06-27,110.13646,125.55809,0.68385965,1613.2,2862.918,3401.863,15024.49,2619.86,13213.55,16.86,0.3514,2.4721,1211.6,102.82,48560.0,82.902
2013-06-28,110.058266,124.881966,0.7075846,1606.28,2850.662,3403.247,14909.6,2602.59,13677.32,16.86,0.3554,2.4857,1223.7,102.16,48390.0,83.136
2013-07-01,110.22291,125.871025,0.7259929,1614.96,2866.411,3434.49,14974.96,2622.62,13852.5,16.37,0.3514,2.4765,1255.7,103.0,49040.0,83.054
2013-07-02,110.14994,125.42683,0.7300478,1614.08,2865.476,3433.396,14932.41,2603.2,14098.74,16.44,0.3474,2.4693,1243.4,104.0,49940.0,83.544
2013-07-03,110.17836,125.52654,0.74224913,1615.41,2867.854,3443.67,14988.55,2570.76,14055.56,16.2,0.3631,2.5032,1251.9,105.76,50240.0,83.231
2013-07-04,110.17836,125.52654,0.7427387,,,,,2646.54,14018.93,,0.3631,2.5032,,105.54,50240.0,83.231
2013-07-05,110.12305,125.16879,0.7997417,1631.89,2897.116,3479.38,15135.84,2596.01,14309.97,14.89,0.3948,2.7391,1212.7,107.72,49480.0,84.449
2013-07-08,110.32755,126.364655,0.8152174,1640.46,2913.203,3484.831,15224.69,2650.85,14109.34,14.78,0.3591,2.6356,1234.9,107.43,48740.0,84.193
2013-07-09,110.391205,126.8427,0.8517543,1652.32,2934.31,3504.263,15300.34,2664.14,14472.9,14.35,0.367,2.634,1245.9,107.81,49000.0,84.58
2013-07-10,110.40015,126.8607,0.87215805,1652.62,2934.968,3520.759,15291.66,2659.71,14416.6,14.21,0.3511,2.6238,1247.4,108.51,48380.0,84.041
2013-07-11,110.568954,128.04242,0.884895,1675.02,2975.058,3578.304,15460.92,2681.32,14472.58,14.01,0.3291,2.5721,1279.9,107.73,50300.0,82.746
2013-07-12,110.59018,128.34767,0.9044962,1680.19,2984.236,3600.08,15464.3,2674.87,14506.25,13.84,0.339,2.5821,1277.6,108.81,50230.0,82.988
2013-07-15,110.65178,128.71872,0.94064313,1682.5,2988.347,3607.492,15484.26,2686.69,,13.79,0.3269,2.5372,1283.5,109.09,49950.0,83.043
2013-07-16,110.60199,128.53903,0.9095526,1676.26,2977.261,3598.5,15451.85,2665.61,14599.12,14.42,0.3228,2.5317,1290.4,109.4,50000.0,82.498
2013-07-17,110.710815,129.18442,0.93480426,1680.91,2985.852,3610.0,15470.52,2681.88,14615.04,13.78,0.2986,2.4888,1277.5,108.61,50260.0,82.708
2013-07-18,110.7944,129.49304,0.9658108,1689.37,3001.21,3611.277,15548.54,2717.99,14808.5,13.77,0.3026,2.5284,1284.2,108.7,49540.0,82.823
2013-07-19,110.88802,129.88477,1.034981,1692.09,3006.129,3587.615,15543.74,2716.17,14589.91,12.54,0.2982,2.4839,1292.9,108.07,49940.0,82.607
2013-07-22,110.89501,129.91191,1.0690514,1695.53,3012.297,3600.389,15545.55,2725.4,14658.04,12.29,0.3021,2.4804,1336.0,108.15,50180.0,82.219
2013-07-23,110.77791,129.11827,1.0665219,1692.39,3006.718,3579.274,15567.74,2722.9,14778.51,12.66,0.3061,2.5049,1334.7,108.42,50440.0,81.945
2013-07-24,110.706566,128.60039,1.0335257,1685.94,2995.296,3579.6,15542.24,2752.25,14731.28,13.18,0.3481,2.588,1319.5,107.19,50400.0,82.291
2013-07-25,110.712326,128.84395,1.0228648,1690.25,3003.008,3605.188,15555.61,2740.29,14562.93,12.97,0.3206,2.5712,1328.8,107.65,50400.0,81.97
2013-07-26,110.81097,129.23022,1.0394901,1691.65,3005.507,3613.165,15558.83,2741.96,14129.98,12.72,0.3127,2.5624,1321.5,107.17,50240.0,81.657
2013-07-29,110.74116,128.81087,1.025146,1685.33,2994.455,3599.14,15521.97,2741.73,13661.13,13.39,0.3167,2.6023,1328.4,107.45,49110.0,81.663
2013-07-30,110.74769,128.92062,1.0097005,1685.96,2995.678,3616.467,15520.59,2759.21,13869.82,13.39,0.3127,2.6101,1324.0,106.91,49130.0,81.829
2013-07-31,110.810486,129.01666,1.0104667,1685.73,2995.716,3626.371,15499.54,2768.15,13668.32,13.45,0.3089,2.5762,1312.4,107.7,48910.0,81.452
2013-08-01,110.827774,128.91255,1.0418192,1706.87,3033.588,3675.744,15628.02,2808.64,14005.77,12.94,0.3247,2.706,1310.8,109.54,49840.0,82.336
2013-08-02,110.91931,129.46442,1.0833682,1709.67,3038.63,3689.588,15658.36,2811.0,14466.16,11.98,0.2974,2.596,1310.3,108.95,50030.0,81.908
2013-08-05,110.91987,129.4498,1.1045218,1707.14,3034.43,3692.951,15612.13,2809.08,14258.04,11.84,0.3014,2.6333,1302.2,108.7,50130.0,81.875
2013-08-06,110.83923,128.98985,1.0776742,1697.37,3017.155,3665.77,15518.74,2790.78,14401.06,12.72,0.3054,2.6421,1282.6,108.18,50080.0,81.603
2013-08-07,110.74967,128.35638,1.0447814,1690.91,3006.631,3654.009,15470.67,2794.44,13824.94,12.98,0.3015,2.5986,1285.5,107.44,49980.0,81.287
2013-08-08,110.80693,128.68228,1.0412408,1697.48,3019.004,3669.124,15498.32,2816.88,13605.56,12.73,0.3016,2.5892,1310.1,106.68,51140.0,80.977
2013-08-09,110.80926,128.6155,1.0331092,1691.42,3008.79,3660.108,15425.51,2825.62,13615.19,13.41,0.3018,2.5784,1312.3,108.22,51560.0,81.126
2013-08-12,110.79153,128.50914,1.0294559,1689.47,3005.417,3669.951,15419.68,2827.15,13519.43,12.81,0.3059,2.6206,1334.3,108.97,51980.0,81.333
2013-08-13,110.8138,128.56427,1.0555602,1694.16,3014.431,3684.443,15451.01,2841.61,13867.0,12.31,0.33,2.719,1320.6,109.82,52070.0,81.768
2013-08-14,110.80726,128.62572,1.0330597,1685.39,2999.423,3669.273,15337.66,2852.08,14050.16,13.04,0.3261,2.7136,1333.6,110.2,52180.0,81.711
2013-08-15,110.603264,127.68212,0.96216977,1661.32,2957.083,3606.117,15112.19,2835.86,13752.94,14.73,0.3462,2.7664,1361.1,111.11,52250.0,81.181
2013-08-16,110.50361,127.26218,0.9390639,1655.83,2947.463,3602.778,15081.47,2854.27,13650.11,14.37,0.3386,2.8251,1371.0,110.4,52790.0,81.257
2013-08-19,110.37487,126.47722,0.89249176,1646.06,2930.266,3589.086,15010.74,2823.35,13758.13,15.1,0.3508,2.8804,1365.7,109.9,52880.0,81.226
2013-08-20,110.476746,127.304,0.86629057,1652.35,2941.58,3613.59,15002.99,2787.98,13396.38,14.91,0.3388,2.8142,1372.6,110.15,52340.0,80.906
2013-08-21,110.382515,126.86799,0.84122247,1642.8,2924.727,3599.79,14897.55,2774.58,13424.33,15.94,0.3673,2.8935,1370.1,109.81,52390.0,81.213
2013-08-22,110.548965,127.70798,0.8720903,1656.96,2949.957,3638.707,14963.74,2812.32,13365.17,14.76,0.3877,2.8844,1370.7,109.9,52570.0,81.488
2013-08-23,110.65321,128.23222,0.9238437,1663.5,2962.059,3657.792,15010.51,2826.05,13660.55,13.98,0.3761,2.8146,1395.6,111.04,52610.0,81.361
2013-08-26,110.63208,128.18977,0.90529424,1656.78,2950.132,3657.571,14946.46,2821.45,13636.28,14.99,0.364,2.7853,1393.0,110.73,53270.0,81.407
2013-08-27,110.417015,127.16374,0.81921506,1630.48,2903.288,3578.524,14776.13,2749.27,13542.37,16.77,0.356,2.7087,1420.0,114.36,52860.0,81.166
2013-08-28,110.43877,127.37534,0.8033881,1634.96,2911.827,3593.35,14824.51,2742.61,13338.46,16.49,0.3947,2.7653,1418.5,116.61,52710.0,81.431
2013-08-29,110.48415,127.671875,0.77669483,1638.17,2917.964,3620.303,14840.95,2758.31,13459.71,16.81,0.3947,2.7617,1412.6,115.16,52260.0,81.948
2013-08-30,110.42129,127.3758,0.7789136,1632.97,2908.955,3589.868,14810.31,2721.37,13388.86,17.01,0.3987,2.7839,1395.8,114.01,51860.0,82.087
2013-09-02,110.42129,127.3758,0.77231437,,,,,2774.09,13572.92,,0.3987,2.7839,,114.33,52450.0,82.087
2013-09-03,110.452095,127.68431,0.7902823,1639.77,2921.228,3612.612,14833.96,2753.35,13978.44,16.61,0.4145,2.8576,1411.7,115.68,52420.0,82.361
2013-09-04,110.487,127.81991,0.8190216,1653.08,2945.617,3649.042,14930.87,2758.29,14053.87,15.88,0.47,2.8966,1389.6,114.91,52150.0,82.169
2013-09-05,110.447334,127.58242,0.8356278,1655.08,2949.268,3658.785,14937.48,2774.2,14064.82,15.77,0.5177,2.9937,1372.6,115.26,51680.0,82.633
2013-09-06,110.53879,127.85966,0.81645966,1655.17,2949.798,3660.01,14922.5,2803.42,13860.81,15.85,0.4545,2.9342,1386.2,116.12,51770.0,82.146
2013-09-09,110.69421,128.79712,0.8286738,1671.71,2979.454,3706.183,15063.12,2798.31,14205.23,15.63,0.4427,2.912,1386.4,113.72,52260.0,81.793
2013-09-10,110.74435,129.18802,0.91196936,1683.99,3001.359,3729.022,15191.06,2851.4,14423.36,14.53,0.4707,2.9643,1363.7,111.25,51970.0,81.821
2013-09-11,110.84579,129.6677,0.9553801,1689.13,3010.936,3725.01,15326.6,2863.44,14425.07,13.82,0.4429,2.9122,1363.5,111.5,52040.0,81.518
2013-09-12,110.77507,129.28323,0.95635325,1683.42,3001.617,3715.968,15300.64,2862.07,14387.27,14.29,0.443,2.9095,1330.3,112.63,51670.0,81.489
2013-09-13,110.796005,129.3957,0.9513663,1687.99,3009.789,3722.184,15376.06,2867.11,14404.67,14.16,0.4312,2.8846,1308.4,112.78,51180.0,81.452
2013-09-16,110.92696,130.08952,0.9445482,1697.6,3026.939,3717.846,15494.78,2894.64,,14.38,0.387,2.8643,1317.8,110.07,51350.0,81.295
2013-09-17,111.018036,130.51115,0.95823246,1704.76,3039.755,3745.699,15529.73,2890.95,14311.67,14.53,0.371,2.8468,1309.4,108.19,51170.0,81.143
2013-09-18,111.213875,131.35086,0.99158067,1725.52,3076.807,3783.641,15676.94,2908.92,14505.36,13.59,0.3206,2.6878,1307.7,110.6,51400.0,80.237
2013-09-19,111.18195,131.09145,1.0366486,1722.34,3071.614,3789.384,15636.55,2936.2,14766.18,13.16,0.3347,2.7519,1369.5,108.76,,80.372
2013-09-20,111.02608,130.81432,1.0308961,1709.91,3049.471,3774.728,15451.09,2927.19,14742.42,13.12,0.3304,2.7337,1332.6,109.22,,80.431
2013-09-23,111.01486,130.74315,0.9536619,1701.84,3035.085,3765.288,15401.38,2906.35,,14.31,0.3304,2.6999,1327.0,108.16,51880.0,80.449
2013-09-24,111.09313,130.80199,0.8721146,1697.42,3027.517,3768.254,15334.59,2922.93,14732.61,14.08,0.3262,2.6552,1316.0,108.64,51940.0,80.563
2013-09-25,111.047134,130.61807,0.8653359,1692.77,3019.308,3761.099,15273.26,2927.35,14620.53,14.01,0.3402,2.628,1335.9,108.32,51730.0,80.334
2013-09-26,111.04936,130.73367,0.88388157,1698.67,3030.412,3787.427,15328.3,2922.99,14799.12,14.06,0.3402,2.6498,1323.6,109.21,52030.0,80.523
2013-09-27,110.990166,130.03569,0.7727235,1691.75,3018.236,3781.594,15258.24,2919.34,14760.07,15.46,0.3324,2.6245,1338.4,108.63,52330.0,80.287
2013-09-30,110.94067,129.9691,0.6905855,1681.55,3000.179,3771.479,15129.67,2893.15,14455.8,16.6,0.3168,2.61,1326.5,108.37,52570.0,80.221
2013-10-01,111.05649,130.49146,0.698049,1695.0,3024.38,3817.982,15191.7,2933.02,14484.72,15.54,0.3287,2.65,1286.1,107.94,,80.141
2013-10-02,111.07026,130.64804,0.6885563,1693.87,3022.951,3815.019,15133.14,2918.31,14170.49,16.6,0.3169,2.6173,1320.7,109.19,,79.9
2013-10-03,111.01262,130.44188,0.63213265,1678.66,2995.812,3774.343,14996.48,2902.12,14157.25,17.67,0.3091,2.6046,1317.6,109.0,,79.749
2013-10-04,111.08755,130.9433,0.6015692,1690.5,3017.05,3807.754,15072.58,2928.31,14024.31,16.74,0.3292,2.6447,1309.9,109.46,,80.122
2013-10-07,110.93014,130.17218,0.49561796,1676.12,2991.385,3770.377,14936.24,2923.04,13853.32,19.41,0.3412,2.6265,1325.1,109.68,,79.941
2013-10-08,110.82531,129.66698,0.40780297,1655.45,2955.411,3694.833,14776.53,2903.35,13894.61,20.34,0.3811,2.632,1324.6,110.16,52360.0,80.06
2013-10-09,110.883934,130.03757,0.42434612,1656.4,2957.399,3677.776,14802.98,2904.73,14037.84,19.6,0.3574,2.6631,1307.2,109.06,51870.0,80.376
2013-10-10,111.14573,131.2382,0.5184288,1692.56,3022.428,3760.747,15126.07,2969.41,14194.71,16.48,0.3416,2.6814,1296.9,111.8,51410.0,80.417
2013-10-11,111.25243,131.88481,0.65137696,1703.2,3041.426,3791.873,15237.11,2974.28,14404.74,15.72,0.3501,2.6871,1268.2,111.28,51690.0,80.362
2013-10-14,111.25243,131.88481,0.6486485,1710.14,3053.835,3815.275,15301.26,2977.69,,16.07,0.3501,2.6871,1276.6,111.04,51880.0,80.263
2013-10-15,111.23775,131.95775,0.57939315,1698.06,3032.273,3794.01,15168.01,3004.56,14441.54,18.66,0.3543,2.7276,1273.2,109.96,52180.0,80.482
2013-10-16,111.43998,132.93304,0.7091388,1721.54,3074.542,3839.431,15373.83,3015.4,14467.14,14.71,0.3303,2.6633,1282.3,110.86,52200.0,80.47
2013-10-17,111.5766,133.52792,0.8484912,1733.15,3095.42,3863.146,15371.65,3010.39,14586.51,13.48,0.3103,2.5894,1323.0,109.11,52080.0,79.649
2013-10-18,111.578835,133.61017,0.8734716,1744.5,3115.771,3914.278,15399.65,3033.31,14561.54,13.04,0.3106,2.5777,1314.6,109.94,52150.0,79.654
2013-10-21,111.5313,133.39252,0.8987513,1744.66,3116.089,3920.049,15392.2,3028.65,14693.57,13.16,0.3106,2.6014,1315.8,109.64,52100.0,79.695
2013-10-22,111.660904,133.92343,0.90951544,1754.67,3133.976,3929.566,15467.66,3045.77,14713.25,13.33,0.2905,2.5124,1342.6,109.97,52210.0,79.23
2013-10-23,111.55114,133.51187,0.8985411,1746.38,3119.197,3907.074,15413.33,3017.16,14426.05,13.42,0.3068,2.5016,1334.0,107.8,52270.0,79.264
2013-10-24,111.54701,133.44672,0.9037455,1752.07,3129.409,3928.96,15509.21,3038.96,14486.41,13.2,0.3028,2.5197,1350.3,106.99,51680.0,79.185
2013-10-25,111.57099,133.61299,0.9096305,1759.77,3143.156,3943.361,15570.28,3034.5,14088.19,13.09,0.2989,2.5088,1352.5,106.93,51410.0,79.194
2013-10-28,111.57624,133.5991,0.91850257,1762.11,3147.359,3940.129,15568.93,3022.04,14396.04,13.31,0.3031,2.5233,1352.2,109.61,51500.0,79.246
2013-10-29,111.61607,133.70811,0.9004371,1771.95,3165.107,3952.338,15680.35,3050.64,14325.98,13.41,0.3127,2.5034,1345.5,109.01,51270.0,79.607
2013-10-30,111.5049,133.17543,0.8973919,1763.31,3149.925,3930.62,15618.76,3040.69,14502.35,13.65,0.3127,2.5378,1349.3,109.86,51860.0,79.777
2013-10-31,111.5262,133.24414,0.87464577,1756.54,3138.09,3919.706,15545.75,3067.95,14327.94,13.75,0.305,2.5542,1323.7,108.84,51830.0,80.195
2013-11-01,111.49207,133.03789,0.8985411,1761.64,3147.213,3922.042,15615.55,3052.14,14201.57,13.28,0.3091,2.6218,1313.2,105.91,52010.0,80.716
2013-11-04,111.522064,133.17026,0.91738665,1767.93,3158.474,3936.591,15639.12,3061.18,,12.93,0.3013,2.6035,1314.7,106.23,51760.0,80.553
2013-11-05,111.44868,132.83826,0.90457445,1762.97,3149.958,3939.864,15618.22,3035.92,14225.37,13.27,0.3014,2.6696,1308.1,105.33,51570.0,80.706
2013-11-06,111.546425,133.42195,0.93369234,1770.49,3165.125,3931.946,15746.88,3056.4,14337.31,12.67,0.2896,2.6421,1317.8,105.24,51520.0,80.483
2013-11-07,111.49622,132.98953,0.89284426,1747.15,3124.119,3857.333,15593.98,3042.98,14228.44,13.91,0.2817,2.5999,1308.5,103.46,51380.0,80.845
2013-11-08,111.604485,133.5397,0.8926022,1770.61,3166.105,3919.233,15761.78,3034.91,14086.8,12.9,0.3098,2.7477,1284.6,105.12,51540.0,81.303
2013-11-11,111.604485,133.5397,0.9365652,1771.89,3168.406,3919.79,15783.1,3052.83,14269.84,12.53,0.3098,2.7477,1281.1,106.4,51690.0,81.091
2013-11-12,111.532166,133.2156,0.9249197,1767.69,3161.103,3919.92,15750.67,3034.68,14588.68,12.82,0.3259,2.7728,1271.2,105.81,51460.0,81.192
2013-11-13,111.584366,133.48976,0.9276375,1782.0,3187.641,3965.575,15821.63,3021.17,14567.16,12.52,0.298,2.6996,1268.4,107.12,50800.0,80.926
2013-11-14,111.62297,133.58641,0.94229186,1790.62,3203.65,3972.74,15876.22,3053.69,14876.41,12.37,0.29,2.69,1286.3,108.54,50520.0,81.023
2013-11-15,111.70736,133.93748,0.96137685,1798.18,3217.198,3985.968,15961.7,3054.53,15165.92,12.19,0.2902,2.7033,1287.4,108.5,50400.0,80.849
2013-11-18,111.6514,133.72345,0.9361052,1791.53,3205.464,3949.066,15976.02,3081.3,15164.3,13.1,0.2782,2.6658,1272.3,108.47,50250.0,80.825
2013-11-19,111.58775,133.51297,0.9118694,1787.87,3199.51,3931.553,15967.03,3049.17,15126.56,13.39,0.2863,2.7069,1273.5,106.92,49770.0,80.704
2013-11-20,111.60884,133.53178,0.9033635,1781.37,3188.035,3921.27,15900.82,3047.32,15076.08,13.4,0.2742,2.7987,1258.0,108.06,50260.0,81.112
2013-11-21,111.69657,133.92719,0.91927534,1795.85,3214.162,3969.155,16009.99,3044.34,15365.6,12.66,0.2702,2.7842,1243.6,110.08,50110.0,81.073
2013-11-22,111.8134,134.36137,0.94763654,1804.76,3230.543,3991.649,16064.77,3055.98,15381.72,12.26,0.2784,2.7427,1244.1,111.05,50530.0,80.708
2013-11-25,111.85567,134.6305,0.95086133,1802.48,3226.532,3994.574,16072.54,3072.75,15619.13,12.79,0.2785,2.7283,1241.2,111.0,50700.0,80.92
2013-11-26,111.831505,134.64961,0.9479535,1802.75,3227.36,4017.749,16072.8,3062.62,15515.24,12.81,0.2893,2.7077,1241.4,110.88,50770.0,80.611
2013-11-27,111.808586,134.6686,0.9446908,1807.23,3236.138,4044.75,16097.33,3082.65,15449.63,12.98,0.2854,2.7373,1237.8,111.31,50610.0,80.722
2013-11-28,111.808586,134.6686,0.9545345,,,,,3092.42,15727.12,,0.2854,2.7373,,110.86,50490.0,80.582
2013-11-29,111.7794,134.51642,0.9123811,1805.81,3233.72,4059.886,16086.41,3086.64,15661.87,13.7,0.2814,2.7445,1250.6,109.69,50620.0,80.68
2013-12-02,111.784874,134.53351,0.8734709,1800.9,3225.059,4045.26,16008.77,3077.23,15655.07,14.23,0.2854,2.7951,1221.9,111.45,50610.0,80.925
2013-12-03,111.73659,134.27762,0.84446055,1795.15,3214.954,4037.198,15914.62,3013.88,15749.66,14.55,0.2855,2.7825,1220.8,112.62,50170.0,80.591
2013-12-04,111.72519,134.12885,0.83777165,1792.81,3211.588,4038.001,15889.77,2991.76,15407.94,14.7,0.2895,2.8342,1247.2,111.88,50320.0,80.619
2013-12-05,111.645195,133.86032,0.81695986,1785.03,3197.759,4033.165,15821.51,2953.17,15177.49,15.08,0.3014,2.8717,1231.9,110.98,50770.0,80.235
2013-12-06,111.80049,134.57835,0.82647496,1805.09,3233.993,4062.521,16020.2,2979.94,15299.86,13.79,0.3016,2.8553,1229.0,111.61,50770.0,80.315
2013-12-09,111.91475,135.03726,0.8840181,1808.37,3239.992,4068.751,16025.53,2988.67,15650.21,13.49,0.2977,2.8389,1234.2,109.39,50900.0,80.134
2013-12-10,111.90065,134.91843,0.8956691,1802.62,3229.715,4060.49,15973.13,2960.86,15611.31,13.91,0.2978,2.8006,1261.1,109.38,51080.0,79.966
2013-12-11,111.769165,134.43555,0.8402933,1782.22,3193.52,4003.813,15843.53,2947.31,15515.06,15.42,0.3058,2.8535,1257.2,109.7,51150.0,79.894
2013-12-12,111.76883,134.383,0.79097426,1775.5,3182.33,3998.403,15739.43,2928.12,15341.82,15.54,0.3219,2.8773,1224.9,108.67,51420.0,80.206
2013-12-13,111.78582,134.5515,0.7757289,1775.32,3182.073,4000.975,15755.36,2921.92,15403.11,15.76,0.3242,2.8646,1234.6,108.83,51220.0,80.214
2013-12-16,111.82674,134.94077,0.76396143,1786.54,3202.221,4029.518,15884.57,2978.77,15152.91,16.03,0.3303,2.8784,1244.4,110.47,51370.0,80.074
2013-12-17,111.799225,134.78815,0.77372366,1781.0,3192.329,4023.68,15875.26,2941.76,15278.63,16.21,0.3184,2.8354,1230.1,108.44,51530.0,80.061
2013-12-18,111.93272,135.45023,0.861611,1810.65,3245.588,4070.064,16167.97,2975.09,15587.8,13.8,0.3324,2.8931,1235.0,109.63,51200.0,80.105
2013-12-19,112.00603,135.68361,0.8830418,1809.6,3244.154,4058.135,16179.08,3031.05,15859.22,14.15,0.3638,2.9291,1193.6,110.29,51050.0,80.63
2013-12-20,112.08992,136.11386,0.89698905,1818.32,3259.794,4104.741,16221.14,3049.35,15870.42,13.79,0.3756,2.8886,1203.7,111.77,51180.0,80.575
2013-12-23,112.18688,136.68091,0.9420091,1827.99,3277.622,4148.903,16294.61,3070.91,,13.04,0.3834,2.9274,1197.0,111.56,51320.0,80.447
2013-12-24,112.20708,136.87404,0.9857046,1833.32,3287.548,4155.417,16357.55,3072.88,15889.33,12.48,0.3952,2.9775,1203.3,111.9,51350.0,80.536
2013-12-25,112.20708,136.87404,0.9920667,,,,,,16009.99,,0.3952,2.9775,,,52010.0,80.558
2013-12-26,112.23771,136.99736,1.0063694,1842.02,3303.151,4167.18,16479.88,,16174.44,12.33,0.407,2.9905,1212.3,111.98,52390.0,80.484
2013-12-27,112.17463,136.65117,1.0059614,1841.4,3302.656,4156.594,16478.41,3111.37,16178.94,12.46,0.3874,3.0,1214.0,112.18,52270.0,80.392
2013-12-30,112.155,136.64734,0.9564237,1841.07,3302.304,4154.199,16504.29,3100.93,16291.31,13.56,0.3795,2.9703,1203.8,111.21,52310.0,80.0
2013-12-31,112.22588,137.02039,0.93566304,1848.36,3315.585,4176.59,16576.66,3109.0,,13.72,0.3799,3.0282,1202.3,110.8,52280.0,80.035
2014-01-01,112.22588,137.02039,0.94077796,,,,,,,,0.3799,3.0282,,,,80.108
2014-01-02,112.18817,136.67963,0.91758186,1831.98,3286.687,4143.069,16441.35,3059.93,,14.23,0.3801,2.989,1225.2,107.78,52540.0,80.63
2014-01-03,112.215996,136.766,0.9292446,1831.37,3285.683,4131.906,16469.99,3074.43,,13.76,0.3965,2.9948,1238.6,106.89,52140.0,80.791
2014-01-06,112.217,136.95132,0.9355558,1826.77,3277.483,4113.681,16425.1,3069.16,15908.88,13.55,0.3927,2.9576,1238.0,106.73,51890.0,80.652
2014-01-07,112.16112,136.7144,0.9683519,1837.88,3297.449,4153.182,16530.94,3110.96,15814.37,12.92,0.3909,2.9391,1229.6,107.35,51860.0,80.833
2014-01-08,112.105934,136.56291,0.9679748,1837.49,3297.737,4165.611,16462.74,3110.66,16121.45,12.87,0.425,2.9894,1225.5,107.15,51950.0,81.022
2014-01-09,112.10896,136.58217,0.9641554,1838.13,3298.869,4156.194,16444.76,3090.26,15880.33,12.89,0.4292,2.9652,1229.4,106.39,51660.0,81.005
2014-01-10,112.17085,136.86462,0.9964776,1842.37,3306.491,4174.665,16437.05,3104.15,15912.06,12.14,0.3699,2.8579,1246.9,107.25,51210.0,80.658
2014-01-13,112.05935,136.31401,0.96451885,1819.2,3265.27,4113.305,16257.94,3111.94,,13.28,0.356,2.8257,1251.1,106.75,51760.0,80.513
2014-01-14,112.124794,136.5328,0.9716451,1838.88,3300.61,4183.016,16373.86,3119.53,15422.4,12.28,0.3782,2.8709,1245.4,106.39,51670.0,80.662
2014-01-15,112.20709,136.94786,0.98966616,1848.38,3317.746,4214.884,16481.94,3168.76,15808.73,12.28,0.3905,2.8912,1238.3,107.13,51470.0,81.027
2014-01-16,112.1428,136.63686,0.98873323,1845.89,3313.361,4218.688,16417.01,3150.2,15747.2,12.53,0.3826,2.8414,1240.2,107.09,51780.0,80.91
2014-01-17,112.119026,136.5591,0.9749079,1838.7,3300.511,4197.582,16458.56,3154.1,15734.46,12.44,0.3712,2.8194,1251.9,106.48,51710.0,81.225
2014-01-20,112.119026,136.5591,0.97939426,,,,,3153.17,15641.68,,0.3712,2.8194,,106.35,51830.0,81.225
